Stack_Number,Frame_Index,Z_Coordinate
148,8,2962.4750000000004
148,2,2956.4750000000004
149,4,2958.5
149,3,2957.5
149,5,2959.5
149,6,2960.5
149,7,2961.5
149,8,2962.5
149,2,2956.5
149,1,2955.5
149,0,2954.5
150,0,2954.5
150,1,2955.5
150,2,2956.5
150,3,2957.5
150,4,2958.5
150,5,2959.5
150,6,2960.5
150,7,2961.5
150,8,2962.5
151,8,2962.125
151,1,2955.125
151,2,2956.125
151,3,2957.125
151,4,2958.125
151,5,2959.125
151,6,2960.125
151,7,2961.125
151,0,2954.125
152,6,2960.1000000000004
152,5,2959.1000000000004
152,4,2958.1000000000004
152,8,2962.1000000000004
152,2,2956.1000000000004
152,1,2955.1000000000004
152,0,2954.1000000000004
152,3,2957.1000000000004
152,7,2961.1000000000004
153,5,2960.7250000000004
153,8,2963.7250000000004
153,0,2955.7250000000004
153,1,2956.7250000000004
153,2,2957.7250000000004
153,3,2958.7250000000004
153,4,2959.7250000000004
153,6,2961.7250000000004
153,7,2962.7250000000004
154,3,2958.5750000000003
154,2,2957.5750000000003
154,1,2956.5750000000003
154,0,2955.5750000000003
154,6,2961.5750000000003
154,7,2962.5750000000003
154,5,2960.5750000000003
154,4,2959.5750000000003
154,8,2963.5750000000003
155,8,2963.425
155,2,2957.425
155,3,2958.425
155,4,2959.425
155,5,2960.425
155,1,2956.425
155,0,2955.425
155,6,2961.425
155,7,2962.425
156,0,2955.4
156,1,2956.4
156,2,2957.4
156,3,2958.4
156,4,2959.4
156,5,2960.4
156,6,2961.4
156,8,2963.4
156,7,2962.4
157,0,2955.3
157,2,2957.3
157,3,2958.3
157,4,2959.3
157,5,2960.3
157,6,2961.3
157,7,2962.3
157,8,2963.3
157,1,2956.3
158,1,2956.4
158,7,2962.4
158,6,2961.4
158,5,2960.4
158,4,2959.4
158,3,2958.4
158,2,2957.4
158,8,2963.4
158,0,2955.4
159,1,2956.125
159,3,2958.125
159,2,2957.125
159,4,2959.125
159,5,2960.125
159,6,2961.125
159,7,2962.125
159,8,2963.125
159,0,2955.125
160,2,2957.025
160,3,2958.025
160,1,2956.025
160,0,2955.025
160,4,2959.025
160,7,2962.025
160,6,2961.025
160,8,2963.025
160,5,2960.025
161,4,2958.925
161,0,2954.925
161,3,2957.925
161,5,2959.925
161,2,2956.925
161,7,2961.925
161,8,2962.925
161,1,2955.925
161,6,2960.925
162,0,2954.9500000000003
162,2,2956.9500000000003
162,3,2957.9500000000003
162,4,2958.9500000000003
162,5,2959.9500000000003
162,6,2960.9500000000003
162,7,2961.9500000000003
162,8,2962.9500000000003
162,1,2955.9500000000003
163,4,2958.8250000000003
163,3,2957.8250000000003
163,5,2959.8250000000003
163,6,2960.8250000000003
163,7,2961.8250000000003
163,2,2956.8250000000003
163,1,2955.8250000000003
163,0,2954.8250000000003
163,8,2962.8250000000003
164,6,2960.8
164,5,2959.8
164,4,2958.8
164,8,2962.8
164,2,2956.8
164,1,2955.8
164,7,2961.8
164,3,2957.8
164,0,2954.8
165,3,2957.4750000000004
165,1,2955.4750000000004
165,8,2962.4750000000004
165,7,2961.4750000000004
165,6,2960.4750000000004
165,5,2959.4750000000004
165,4,2958.4750000000004
165,0,2954.4750000000004
165,2,2956.4750000000004
166,8,2962.5
166,7,2961.5
166,6,2960.5
166,5,2959.5
166,3,2957.5
166,2,2956.5
166,1,2955.5
166,0,2954.5
166,4,2958.5
167,0,2954.5
167,7,2961.5
167,6,2960.5
167,5,2959.5
167,4,2958.5
167,3,2957.5
167,2,2956.5
167,1,2955.5
167,8,2962.5
168,0,2954.125
168,1,2955.125
168,2,2956.125
168,3,2957.125
168,8,2962.125
168,5,2959.125
168,6,2960.125
168,7,2961.125
168,4,2958.125
169,0,2954.1000000000004
169,2,2956.1000000000004
169,3,2957.1000000000004
169,4,2958.1000000000004
169,1,2955.1000000000004
169,6,2960.1000000000004
169,7,2961.1000000000004
169,8,2962.1000000000004
169,5,2959.1000000000004
170,8,2963.7250000000004
170,7,2962.7250000000004
170,6,2961.7250000000004
170,5,2960.7250000000004
170,3,2958.7250000000004
170,2,2957.7250000000004
170,1,2956.7250000000004
170,0,2955.7250000000004
170,4,2959.7250000000004
171,2,2957.5750000000003
171,0,2955.5750000000003
171,1,2956.5750000000003
171,3,2958.5750000000003
171,8,2963.5750000000003
171,5,2960.5750000000003
171,6,2961.5750000000003
171,7,2962.5750000000003
171,4,2959.5750000000003
172,8,2963.425
172,7,2962.425
172,6,2961.425
172,5,2960.425
172,3,2958.425
172,2,2957.425
172,1,2956.425
172,0,2955.425
172,4,2959.425
173,8,2963.4
173,7,2962.4
173,6,2961.4
173,5,2960.4
173,2,2957.4
173,3,2958.4
173,1,2956.4
173,0,2955.4
173,4,2959.4
174,8,2963.3
174,0,2955.3
174,1,2956.3
174,2,2957.3
174,3,2958.3
174,4,2959.3
174,5,2960.3
174,6,2961.3
174,7,2962.3
175,8,2963.4
175,2,2957.4
175,0,2955.4
175,1,2956.4
175,3,2958.4
175,4,2959.4
175,5,2960.4
175,6,2961.4
175,7,2962.4
176,8,2963.125
176,1,2956.125
176,2,2957.125
176,3,2958.125
176,4,2959.125
176,5,2960.125
176,6,2961.125
176,7,2962.125
176,0,2955.125
177,0,2955.025
177,8,2963.025
177,7,2962.025
177,6,2961.025
177,3,2958.025
177,4,2959.025
177,2,2957.025
177,1,2956.025
177,5,2960.025
178,7,2961.925
178,8,2962.925
178,6,2960.925
178,3,2957.925
178,4,2958.925
178,0,2954.925
178,2,2956.925
178,1,2955.925
178,5,2959.925
179,8,2962.9500000000003
179,7,2961.9500000000003
179,6,2960.9500000000003
179,5,2959.9500000000003
179,4,2958.9500000000003
179,3,2957.9500000000003
179,2,2956.9500000000003
179,1,2955.9500000000003
179,0,2954.9500000000003
180,8,2962.8250000000003
180,7,2961.8250000000003
180,6,2960.8250000000003
180,0,2954.8250000000003
180,4,2958.8250000000003
180,3,2957.8250000000003
180,2,2956.8250000000003
180,1,2955.8250000000003
180,5,2959.8250000000003
181,6,2960.8
181,7,2961.8
181,5,2959.8
181,8,2962.8
181,3,2957.8
181,2,2956.8
181,1,2955.8
181,4,2958.8
181,0,2954.8
182,8,2962.4750000000004
182,7,2961.4750000000004
182,6,2960.4750000000004
182,5,2959.4750000000004
182,4,2958.4750000000004
182,3,2957.4750000000004
182,2,2956.4750000000004
182,1,2955.4750000000004
182,0,2954.4750000000004
183,8,2962.5
183,7,2961.5
183,6,2960.5
183,5,2959.5
183,4,2958.5
183,3,2957.5
183,2,2956.5
183,0,2954.5
183,1,2955.5
184,8,2962.5
184,7,2961.5
184,6,2960.5
184,5,2959.5
184,4,2958.5
184,3,2957.5
184,2,2956.5
184,1,2955.5
184,0,2954.5
185,8,2962.125
185,7,2961.125
185,6,2960.125
185,0,2954.125
185,4,2958.125
185,3,2957.125
185,2,2956.125
185,1,2955.125
185,5,2959.125
186,8,2962.1000000000004
186,7,2961.1000000000004
186,6,2960.1000000000004
186,5,2959.1000000000004
186,4,2958.1000000000004
186,3,2957.1000000000004
186,2,2956.1000000000004
186,1,2955.1000000000004
186,0,2954.1000000000004
187,8,2963.7250000000004
187,7,2962.7250000000004
187,6,2961.7250000000004
187,0,2955.7250000000004
187,4,2959.7250000000004
187,3,2958.7250000000004
187,2,2957.7250000000004
187,1,2956.7250000000004
187,5,2960.7250000000004
188,8,2963.5750000000003
188,7,2962.5750000000003
188,5,2960.5750000000003
188,6,2961.5750000000003
188,3,2958.5750000000003
188,4,2959.5750000000003
188,0,2955.5750000000003
188,2,2957.5750000000003
188,1,2956.5750000000003
189,0,2955.425
189,1,2956.425
189,2,2957.425
189,3,2958.425
189,4,2959.425
189,6,2961.425
189,7,2962.425
189,8,2963.425
189,5,2960.425
190,6,2961.4
190,8,2963.4
190,7,2962.4
190,5,2960.4
190,3,2958.4
190,2,2957.4
190,1,2956.4
190,0,2955.4
190,4,2959.4
191,8,2963.3
191,7,2962.3
191,6,2961.3
191,5,2960.3
191,3,2958.3
191,2,2957.3
191,1,2956.3
191,0,2955.3
191,4,2959.3
192,8,2963.4
192,7,2962.4
192,5,2960.4
192,6,2961.4
192,3,2958.4
192,2,2957.4
192,1,2956.4
192,0,2955.4
192,4,2959.4
193,8,2963.125
193,7,2962.125
193,6,2961.125
193,5,2960.125
193,4,2959.125
193,3,2958.125
193,2,2957.125
193,1,2956.125
193,0,2955.125
194,8,2963.025
194,7,2962.025
194,6,2961.025
194,5,2960.025
194,4,2959.025
194,3,2958.025
194,2,2957.025
194,0,2955.025
194,1,2956.025
195,8,2962.925
195,7,2961.925
195,6,2960.925
195,5,2959.925
195,4,2958.925
195,3,2957.925
195,2,2956.925
195,1,2955.925
195,0,2954.925
196,8,2962.9500000000003
196,7,2961.9500000000003
196,6,2960.9500000000003
196,0,2954.9500000000003
196,4,2958.9500000000003
196,3,2957.9500000000003
196,2,2956.9500000000003
196,1,2955.9500000000003
196,5,2959.9500000000003
197,8,2962.8250000000003
197,7,2961.8250000000003
197,6,2960.8250000000003
197,5,2959.8250000000003
197,4,2958.8250000000003
197,3,2957.8250000000003
197,2,2956.8250000000003
197,1,2955.8250000000003
197,0,2954.8250000000003
198,8,2962.8
198,7,2961.8
198,6,2960.8
198,0,2954.8
198,4,2958.8
198,3,2957.8
198,2,2956.8
198,1,2955.8
198,5,2959.8
199,8,2962.4750000000004
199,7,2961.4750000000004
199,6,2960.4750000000004
199,3,2957.4750000000004
199,4,2958.4750000000004
199,2,2956.4750000000004
199,1,2955.4750000000004
199,5,2959.4750000000004
199,0,2954.4750000000004
200,8,2962.5
200,7,2961.5
200,6,2960.5
200,5,2959.5
200,3,2957.5
200,2,2956.5
200,1,2955.5
200,0,2954.5
200,4,2958.5
201,8,2962.5
201,7,2961.5
201,6,2960.5
201,3,2957.5
201,4,2958.5
201,2,2956.5
201,1,2955.5
201,5,2959.5
201,0,2954.5
202,8,2962.125
202,7,2961.125
202,6,2960.125
202,5,2959.125
202,4,2958.125
202,3,2957.125
202,2,2956.125
202,1,2955.125
202,0,2954.125
203,8,2962.1000000000004
203,7,2961.1000000000004
203,6,2960.1000000000004
203,0,2954.1000000000004
203,4,2958.1000000000004
203,3,2957.1000000000004
203,2,2956.1000000000004
203,1,2955.1000000000004
203,5,2959.1000000000004
204,6,2961.7250000000004
204,7,2962.7250000000004
204,5,2960.7250000000004
204,8,2963.7250000000004
204,3,2958.7250000000004
204,2,2957.7250000000004
204,1,2956.7250000000004
204,4,2959.7250000000004
204,0,2955.7250000000004
205,7,2962.5750000000003
205,6,2961.5750000000003
205,5,2960.5750000000003
205,8,2963.5750000000003
205,3,2958.5750000000003
205,2,2957.5750000000003
205,1,2956.5750000000003
205,4,2959.5750000000003
205,0,2955.5750000000003
206,8,2963.425
206,7,2962.425
206,6,2961.425
206,5,2960.425
206,3,2958.425
206,2,2957.425
206,1,2956.425
206,0,2955.425
206,4,2959.425
207,7,2962.4
207,6,2961.4
207,5,2960.4
207,8,2963.4
207,2,2957.4
207,4,2959.4
207,3,2958.4
207,0,2955.4
207,1,2956.4
208,0,2955.3
208,7,2962.3
208,6,2961.3
208,8,2963.3
208,4,2959.3
208,3,2958.3
208,2,2957.3
208,1,2956.3
208,5,2960.3
209,1,2956.4
209,2,2957.4
209,3,2958.4
209,4,2959.4
209,5,2960.4
209,6,2961.4
209,7,2962.4
209,8,2963.4
209,0,2955.4
210,8,2963.125
210,7,2962.125
210,6,2961.125
210,5,2960.125
210,4,2959.125
210,3,2958.125
210,2,2957.125
210,1,2956.125
210,0,2955.125
211,5,2960.025
211,8,2963.025
211,7,2962.025
211,6,2961.025
211,4,2959.025
211,3,2958.025
211,2,2957.025
211,1,2956.025
211,0,2955.025
212,8,2962.925
212,7,2961.925
212,6,2960.925
212,5,2959.925
212,0,2954.925
212,3,2957.925
212,2,2956.925
212,1,2955.925
212,4,2958.925
213,8,2962.9500000000003
213,0,2954.9500000000003
213,1,2955.9500000000003
213,2,2956.9500000000003
213,3,2957.9500000000003
213,4,2958.9500000000003
213,6,2960.9500000000003
213,7,2961.9500000000003
213,5,2959.9500000000003
214,8,2962.8250000000003
214,7,2961.8250000000003
214,6,2960.8250000000003
214,5,2959.8250000000003
214,4,2958.8250000000003
214,3,2957.8250000000003
214,2,2956.8250000000003
214,1,2955.8250000000003
214,0,2954.8250000000003
215,4,2958.8
215,3,2957.8
215,1,2955.8
215,8,2962.8
215,7,2961.8
215,6,2960.8
215,2,2956.8
215,0,2954.8
215,5,2959.8
216,6,2960.4750000000004
216,3,2957.4750000000004
216,8,2962.4750000000004
216,0,2954.4750000000004
216,2,2956.4750000000004
216,1,2955.4750000000004
216,5,2959.4750000000004
216,7,2961.4750000000004
216,4,2958.4750000000004
217,0,2954.5
217,1,2955.5
217,2,2956.5
217,3,2957.5
217,4,2958.5
217,5,2959.5
217,6,2960.5
217,7,2961.5
217,8,2962.5
218,2,2956.5
218,8,2962.5
218,7,2961.5
218,6,2960.5
218,5,2959.5
218,4,2958.5
218,3,2957.5
218,1,2955.5
218,0,2954.5
219,0,2954.125
219,1,2955.125
219,8,2962.125
219,7,2961.125
219,6,2960.125
219,5,2959.125
219,4,2958.125
219,3,2957.125
219,2,2956.125
220,6,2960.1000000000004
220,1,2955.1000000000004
220,7,2961.1000000000004
220,0,2954.1000000000004
220,5,2959.1000000000004
220,8,2962.1000000000004
220,3,2957.1000000000004
220,2,2956.1000000000004
220,4,2958.1000000000004
221,0,2955.7250000000004
221,7,2962.7250000000004
221,6,2961.7250000000004
221,5,2960.7250000000004
221,4,2959.7250000000004
221,3,2958.7250000000004
221,2,2957.7250000000004
221,1,2956.7250000000004
221,8,2963.7250000000004
222,0,2955.5750000000003
222,2,2957.5750000000003
222,1,2956.5750000000003
222,8,2963.5750000000003
222,7,2962.5750000000003
222,6,2961.5750000000003
222,5,2960.5750000000003
222,4,2959.5750000000003
222,3,2958.5750000000003
223,3,2958.425
223,8,2963.425
223,7,2962.425
223,6,2961.425
223,4,2959.425
223,0,2955.425
223,1,2956.425
223,5,2960.425
223,2,2957.425
224,8,2963.4
224,6,2961.4
224,5,2960.4
224,7,2962.4
224,3,2958.4
224,2,2957.4
224,1,2956.4
224,4,2959.4
224,0,2955.4
225,7,2962.3
225,6,2961.3
225,5,2960.3
225,8,2963.3
225,2,2957.3
225,1,2956.3
225,0,2955.3
225,4,2959.3
225,3,2958.3
226,0,2955.4
226,1,2956.4
226,2,2957.4
226,3,2958.4
226,4,2959.4
226,5,2960.4
226,6,2961.4
226,7,2962.4
226,8,2963.4
227,8,2963.125
227,0,2955.125
227,7,2962.125
227,6,2961.125
227,5,2960.125
227,4,2959.125
227,3,2958.125
227,2,2957.125
227,1,2956.125
228,7,2962.025
228,6,2961.025
228,5,2960.025
228,4,2959.025
228,2,2957.025
228,0,2955.025
228,1,2956.025
228,8,2963.025
228,3,2958.025
229,3,2957.925
229,1,2955.925
229,0,2954.925
229,2,2956.925
229,4,2958.925
229,6,2960.925
229,7,2961.925
229,8,2962.925
229,5,2959.925
230,0,2954.9500000000003
230,1,2955.9500000000003
230,2,2956.9500000000003
230,3,2957.9500000000003
230,4,2958.9500000000003
230,5,2959.9500000000003
230,6,2960.9500000000003
230,7,2961.9500000000003
230,8,2962.9500000000003
231,7,2961.8250000000003
231,6,2960.8250000000003
231,5,2959.8250000000003
231,4,2958.8250000000003
231,2,2956.8250000000003
231,1,2955.8250000000003
231,0,2954.8250000000003
231,3,2957.8250000000003
231,8,2962.8250000000003
232,0,2954.8
232,1,2955.8
232,2,2956.8
232,3,2957.8
232,4,2958.8
232,5,2959.8
232,6,2960.8
232,7,2961.8
232,8,2962.8
233,0,2954.4750000000004
233,1,2955.4750000000004
233,2,2956.4750000000004
233,3,2957.4750000000004
233,4,2958.4750000000004
233,5,2959.4750000000004
233,6,2960.4750000000004
233,7,2961.4750000000004
233,8,2962.4750000000004
234,8,2962.5
234,7,2961.5
234,5,2959.5
234,4,2958.5
234,6,2960.5
234,2,2956.5
234,1,2955.5
234,0,2954.5
234,3,2957.5
235,8,2962.5
235,7,2961.5
235,6,2960.5
235,5,2959.5
235,4,2958.5
235,2,2956.5
235,1,2955.5
235,0,2954.5
235,3,2957.5
236,5,2959.125
236,8,2962.125
236,7,2961.125
236,4,2958.125
236,6,2960.125
236,2,2956.125
236,0,2954.125
236,3,2957.125
236,1,2955.125
237,0,2954.1000000000004
237,1,2955.1000000000004
237,2,2956.1000000000004
237,3,2957.1000000000004
237,5,2959.1000000000004
237,6,2960.1000000000004
237,7,2961.1000000000004
237,8,2962.1000000000004
237,4,2958.1000000000004
238,8,2963.7250000000004
238,5,2960.7250000000004
238,7,2962.7250000000004
238,6,2961.7250000000004
238,4,2959.7250000000004
238,2,2957.7250000000004
238,1,2956.7250000000004
238,0,2955.7250000000004
238,3,2958.7250000000004
239,8,2963.5750000000003
239,7,2962.5750000000003
239,6,2961.5750000000003
239,5,2960.5750000000003
239,4,2959.5750000000003
239,2,2957.5750000000003
239,1,2956.5750000000003
239,0,2955.5750000000003
239,3,2958.5750000000003
240,5,2960.425
240,8,2963.425
240,7,2962.425
240,4,2959.425
240,6,2961.425
240,2,2957.425
240,0,2955.425
240,3,2958.425
240,1,2956.425
241,0,2955.4
241,1,2956.4
241,2,2957.4
241,3,2958.4
241,4,2959.4
241,5,2960.4
241,6,2961.4
241,7,2962.4
241,8,2963.4
242,5,2960.3
242,8,2963.3
242,7,2962.3
242,6,2961.3
242,4,2959.3
242,3,2958.3
242,2,2957.3
242,1,2956.3
242,0,2955.3
243,8,2963.4
243,7,2962.4
243,6,2961.4
243,5,2960.4
243,4,2959.4
243,3,2958.4
243,2,2957.4
243,1,2956.4
243,0,2955.4
244,7,2962.125
244,6,2961.125
244,5,2960.125
244,8,2963.125
244,4,2959.125
244,2,2957.125
244,0,2955.125
244,3,2958.125
244,1,2956.125
245,0,2955.025
245,1,2956.025
245,2,2957.025
245,3,2958.025
245,5,2960.025
245,6,2961.025
245,7,2962.025
245,8,2963.025
245,4,2959.025
246,8,2962.925
246,5,2959.925
246,7,2961.925
246,6,2960.925
246,4,2958.925
246,2,2956.925
246,1,2955.925
246,0,2954.925
246,3,2957.925
247,8,2962.9500000000003
247,7,2961.9500000000003
247,6,2960.9500000000003
247,5,2959.9500000000003
247,4,2958.9500000000003
247,2,2956.9500000000003
247,1,2955.9500000000003
247,0,2954.9500000000003
247,3,2957.9500000000003
248,6,2960.8250000000003
248,8,2962.8250000000003
248,7,2961.8250000000003
248,5,2959.8250000000003
248,1,2955.8250000000003
248,3,2957.8250000000003
248,2,2956.8250000000003
248,4,2958.8250000000003
248,0,2954.8250000000003
249,7,2961.8
249,6,2960.8
249,5,2959.8
249,4,2958.8
249,8,2962.8
249,2,2956.8
249,1,2955.8
249,0,2954.8
249,3,2957.8
250,8,2962.4750000000004
250,7,2961.4750000000004
250,6,2960.4750000000004
250,5,2959.4750000000004
250,4,2958.4750000000004
250,2,2956.4750000000004
250,1,2955.4750000000004
250,0,2954.4750000000004
250,3,2957.4750000000004
251,5,2959.5
251,7,2961.5
251,6,2960.5
251,4,2958.5
251,8,2962.5
251,2,2956.5
251,0,2954.5
251,3,2957.5
251,1,2955.5
252,0,2954.5
252,1,2955.5
252,2,2956.5
252,3,2957.5
252,5,2959.5
252,6,2960.5
252,7,2961.5
252,8,2962.5
252,4,2958.5
253,8,2962.125
253,5,2959.125
253,7,2961.125
253,6,2960.125
253,4,2958.125
253,2,2956.125
253,1,2955.125
253,0,2954.125
253,3,2957.125
254,8,2962.1000000000004
254,7,2961.1000000000004
254,6,2960.1000000000004
254,5,2959.1000000000004
254,4,2958.1000000000004
254,2,2956.1000000000004
254,1,2955.1000000000004
254,0,2954.1000000000004
254,3,2957.1000000000004
255,5,2960.7250000000004
255,7,2962.7250000000004
255,6,2961.7250000000004
255,4,2959.7250000000004
255,8,2963.7250000000004
255,2,2957.7250000000004
255,0,2955.7250000000004
255,3,2958.7250000000004
255,1,2956.7250000000004
256,0,2955.5750000000003
256,1,2956.5750000000003
256,2,2957.5750000000003
256,3,2958.5750000000003
256,4,2959.5750000000003
256,5,2960.5750000000003
256,6,2961.5750000000003
256,7,2962.5750000000003
256,8,2963.5750000000003
257,5,2960.425
257,8,2963.425
257,7,2962.425
257,6,2961.425
257,4,2959.425
257,3,2958.425
257,2,2957.425
257,1,2956.425
257,0,2955.425
258,8,2963.4
258,7,2962.4
258,6,2961.4
258,5,2960.4
258,4,2959.4
258,3,2958.4
258,2,2957.4
258,1,2956.4
258,0,2955.4
259,7,2962.3
259,6,2961.3
259,5,2960.3
259,8,2963.3
259,4,2959.3
259,2,2957.3
259,0,2955.3
259,3,2958.3
259,1,2956.3
260,0,2955.4
260,1,2956.4
260,2,2957.4
260,3,2958.4
260,5,2960.4
260,6,2961.4
260,7,2962.4
260,8,2963.4
260,4,2959.4
261,8,2963.125
261,5,2960.125
261,7,2962.125
261,6,2961.125
261,4,2959.125
261,2,2957.125
261,1,2956.125
261,0,2955.125
261,3,2958.125
262,8,2963.025
262,7,2962.025
262,6,2961.025
262,5,2960.025
262,4,2959.025
262,2,2957.025
262,1,2956.025
262,0,2955.025
262,3,2958.025
263,5,2959.925
263,8,2962.925
263,6,2960.925
263,4,2958.925
263,7,2961.925
263,2,2956.925
263,1,2955.925
263,3,2957.925
263,0,2954.925
264,0,2954.9500000000003
264,1,2955.9500000000003
264,2,2956.9500000000003
264,3,2957.9500000000003
264,4,2958.9500000000003
264,5,2959.9500000000003
264,6,2960.9500000000003
264,7,2961.9500000000003
264,8,2962.9500000000003
265,8,2962.8250000000003
265,7,2961.8250000000003
265,6,2960.8250000000003
265,5,2959.8250000000003
265,4,2958.8250000000003
265,3,2957.8250000000003
265,2,2956.8250000000003
265,0,2954.8250000000003
265,1,2955.8250000000003
266,8,2962.8
266,7,2961.8
266,6,2960.8
266,5,2959.8
266,4,2958.8
266,3,2957.8
266,2,2956.8
266,1,2955.8
266,0,2954.8
267,8,2962.4750000000004
267,7,2961.4750000000004
267,6,2960.4750000000004
267,0,2954.4750000000004
267,4,2958.4750000000004
267,3,2957.4750000000004
267,2,2956.4750000000004
267,5,2959.4750000000004
267,1,2955.4750000000004
268,8,2962.5
268,7,2961.5
268,6,2960.5
268,5,2959.5
268,4,2958.5
268,3,2957.5
268,2,2956.5
268,1,2955.5
268,0,2954.5
269,8,2962.5
269,7,2961.5
269,6,2960.5
269,5,2959.5
269,4,2958.5
269,3,2957.5
269,2,2956.5
269,0,2954.5
269,1,2955.5
270,8,2962.125
270,7,2961.125
270,6,2960.125
270,5,2959.125
270,4,2958.125
270,3,2957.125
270,2,2956.125
270,1,2955.125
270,0,2954.125
271,8,2962.1000000000004
271,7,2961.1000000000004
271,6,2960.1000000000004
271,5,2959.1000000000004
271,4,2958.1000000000004
271,3,2957.1000000000004
271,2,2956.1000000000004
271,1,2955.1000000000004
271,0,2954.1000000000004
272,8,2963.7250000000004
272,7,2962.7250000000004
272,6,2961.7250000000004
272,5,2960.7250000000004
272,4,2959.7250000000004
272,3,2958.7250000000004
272,2,2957.7250000000004
272,1,2956.7250000000004
272,0,2955.7250000000004
273,8,2963.5750000000003
273,7,2962.5750000000003
273,6,2961.5750000000003
273,5,2960.5750000000003
273,4,2959.5750000000003
273,3,2958.5750000000003
273,2,2957.5750000000003
273,0,2955.5750000000003
273,1,2956.5750000000003
274,8,2963.425
274,7,2962.425
274,6,2961.425
274,5,2960.425
274,4,2959.425
274,3,2958.425
274,2,2957.425
274,1,2956.425
274,0,2955.425
275,8,2963.4
275,7,2962.4
275,6,2961.4
275,0,2955.4
275,4,2959.4
275,3,2958.4
275,2,2957.4
275,5,2960.4
275,1,2956.4
276,8,2963.3
276,7,2962.3
276,6,2961.3
276,5,2960.3
276,4,2959.3
276,3,2958.3
276,2,2957.3
276,1,2956.3
276,0,2955.3
277,8,2963.4
277,7,2962.4
277,6,2961.4
277,5,2960.4
277,4,2959.4
277,3,2958.4
277,2,2957.4
277,0,2955.4
277,1,2956.4
278,8,2963.125
278,7,2962.125
278,6,2961.125
278,5,2960.125
278,4,2959.125
278,3,2958.125
278,2,2957.125
278,1,2956.125
278,0,2955.125
279,8,2963.025
279,7,2962.025
279,6,2961.025
279,0,2955.025
279,4,2959.025
279,3,2958.025
279,2,2957.025
279,1,2956.025
279,5,2960.025
280,8,2962.925
280,7,2961.925
280,6,2960.925
280,5,2959.925
280,4,2958.925
280,3,2957.925
280,2,2956.925
280,1,2955.925
280,0,2954.925
281,8,2962.9500000000003
281,7,2961.9500000000003
281,6,2960.9500000000003
281,0,2954.9500000000003
281,4,2958.9500000000003
281,3,2957.9500000000003
281,2,2956.9500000000003
281,1,2955.9500000000003
281,5,2959.9500000000003
282,8,2962.8250000000003
282,7,2961.8250000000003
282,6,2960.8250000000003
282,3,2957.8250000000003
282,4,2958.8250000000003
282,2,2956.8250000000003
282,1,2955.8250000000003
282,0,2954.8250000000003
282,5,2959.8250000000003
283,8,2962.8
283,7,2961.8
283,6,2960.8
283,5,2959.8
283,4,2958.8
283,3,2957.8
283,2,2956.8
283,1,2955.8
283,0,2954.8
284,8,2962.4750000000004
284,7,2961.4750000000004
284,6,2960.4750000000004
284,2,2956.4750000000004
284,4,2958.4750000000004
284,3,2957.4750000000004
284,1,2955.4750000000004
284,0,2954.4750000000004
284,5,2959.4750000000004
285,7,2961.5
285,6,2960.5
285,5,2959.5
285,8,2962.5
285,3,2957.5
285,2,2956.5
285,1,2955.5
285,0,2954.5
285,4,2958.5
286,8,2962.5
286,7,2961.5
286,6,2960.5
286,5,2959.5
286,4,2958.5
286,2,2956.5
